id,key,value,type
2048304266,street,Chartfield Road,addr
2048304266,country,GB,addr
2048304266,postal_code,CB1 9JY,addr
2048304266,housenumber,76,addr
2048304270,source,survey,regular
2048304270,city,Cambridge,addr
2048304270,street,Chartfield Road,addr
2048304270,country,GB,addr
2048304270,postal_code,CB1 9JY,addr
2048304270,housenumber,74,addr
2048304274,source,survey,regular
2048304274,city,Cambridge,addr
2048304274,street,Chartfield Road,addr
2048304274,country,GB,addr
2048304274,postal_code,CB1 9JY,addr
2048304274,housenumber,68,addr
2048638699,barrier,gate,regular
2049440161,amenity,bench,regular
2049480178,street,Foster Road,addr
2049480178,postal_code,CB2 9JR,addr
2049480178,housenumber,22a,addr
2050431454,source,survey,regular
2050431454,amenity,bench,regular
2050431458,source,survey & bing,regular
2050431458,amenity,bench,regular
2050431461,source,survey & bing,regular
2050431461,amenity,bench,regular
2050431466,source,survey,regular
2050431466,amenity,waste_basket,regular
2050431477,source,survey,regular
2050431477,amenity,waste_basket,regular
2050431480,source,survey,regular
2050431480,amenity,waste_basket,regular
2050431486,source,survey,regular
2050431486,amenity,bench,regular
2050715411,highway,crossing,regular
2050715412,highway,crossing,regular
2052009200,source,local knowledge,regular
2052009200,highway,crossing,regular
2052009200,crossing,traffic_signals,regular
2052048869,name,Hairforce-1,regular
2052048869,shop,hairdresser,regular
2052048869,source,survey,regular
2052048869,street,Dolphin Way,addr
2052643523,name,Penhaligons,regular
2052643523,shop,perfume,regular
2052643523,source,survey,regular
2052643523,city,Cambridge,addr
2052643523,street,St. Andrew's Street,addr
2052643523,country,GB,addr
2052643523,postal_code,CB2 3AX,addr
2052643523,housenumber,22,addr
2052643524,name,Chocolat Chocolat,regular
2052643524,shop,confectionery,regular
2052643524,source,survey,regular
2052643524,city,Cambridge,addr
2052643524,street,St. Andrew's Street,addr
2052643524,country,GB,addr
2052643524,postal_code,CB2 3AX,addr
2052643524,housenumber,21,addr
2052643525,name,Smashbox,regular
2052643525,shop,cosmetics,regular
2052643525,source,survey,regular
2052643525,city,Cambridge,addr
2052643525,street,St. Andrew's Street,addr
2052643525,country,GB,addr
2052643525,postal_code,CB2 3AX,addr
2052643525,housenumber,23,addr
2052661950,name,Barclays,regular
2052661950,source,survey,regular
2052661950,amenity,bank,regular
2052661950,operator,Barclays Bank PLC,regular
2052661950,city,Cambridge,addr
2052661950,wheelchair,yes,regular
2052661950,street,St. Andrew's Street,addr
2052661950,country,GB,addr
2052661950,postal_code,CB2 3AX,addr
2052661950,housenumber,9-11,addr
2052661951,name,Thomas Cook,regular
2052661951,shop,travel_agency,regular
2052661951,source,survey,regular
2052661951,amenity,bureau_de_change,regular
2052661951,city,Cambridge,addr
2052661951,street,St. Andrew's Street,addr
2052661951,country,GB,addr
2052661951,postal_code,CB2 3AX,addr
2052661951,housenumber,8,addr
2052661952,name,Cheltenham & Gloucester,regular
2052661952,source,survey,regular
2052661952,amenity,bank,regular
2052661952,city,Cambridge,addr
2052661952,street,St. Andrew's Street,addr
2052661952,country,GB,addr
2052661952,postal_code,CB2 3AX,addr
2052661952,housenumber,6,addr
2052661953,name,Clamp Optometrists,regular
2052661953,shop,optician,regular
2052661953,source,survey,regular
2052661953,city,Cambridge,addr
2052661953,street,St. Andrew's Street,addr
2052661953,country,GB,addr
2052661953,postal_code,CB2 3AX,addr
2052661953,housenumber,7,addr
2063483161,source,survey,regular
2063483161,barrier,gate,regular
2063483162,source,survey,regular
2063483162,barrier,kissing_gate,regular
2063483163,source,survey,regular
2063483163,amenity,waste_basket,regular
2063483164,source,survey,regular
2063483164,amenity,bench,regular
2063483165,source,survey,regular
2063483165,amenity,bench,regular
2072212061,barrier,gate,regular
2072212066,barrier,kissing_gate,regular
2083416562,city,Cambridge,addr
2083416562,street,Fennec Close,addr
2083416562,country,GB,addr
2083416562,housenumber,19,addr
2083416569,city,Cambridge,addr
2083416569,street,Fennec Close,addr
2083416569,country,GB,addr
2083416569,housenumber,56,addr
2083416572,city,Cambridge,addr
2083416572,street,Fennec Close,addr
2083416572,country,GB,addr
2083416572,housenumber,44,addr
2083416580,city,Cambridge,addr
2083416580,street,Fennec Close,addr
2083416580,country,GB,addr
2083416580,housenumber,7,addr
2083416586,city,Cambridge,addr
2083416586,street,Fennec Close,addr
2083416586,country,GB,addr
2083416586,housenumber,11,addr
2083416593,city,Cambridge,addr
2083416593,street,Fennec Close,addr
2083416593,country,GB,addr
2083416593,housenumber,13,addr
2083416601,city,Cambridge,addr
2083416601,street,Fennec Close,addr
2083416601,country,GB,addr
2083416601,housenumber,41,addr
2083416611,city,Cambridge,addr
2083416611,street,Fennec Close,addr
2083416611,country,GB,addr
2083416611,housenumber,29,addr
2083416631,city,Cambridge,addr
2083416631,street,Fennec Close,addr
2083416631,country,GB,addr
2083416631,housenumber,8,addr
2083416640,city,Cambridge,addr
2083416640,street,Fennec Close,addr
2083416640,country,GB,addr
2083416640,housenumber,39,addr
2083416645,city,Cambridge,addr
2083416645,street,Fennec Close,addr
2083416645,country,GB,addr
2083416645,housenumber,14,addr
2083416675,city,Cambridge,addr
2083416675,street,Fennec Close,addr
2083416675,country,GB,addr
2083416675,housenumber,54,addr
2083416687,city,Cambridge,addr
2083416687,street,Fennec Close,addr
2083416687,country,GB,addr
2083416687,housenumber,5,addr
2083416704,city,Cambridge,addr
2083416704,street,Fennec Close,addr
2083416704,country,GB,addr
2083416704,housenumber,50,addr
2083416713,city,Cambridge,addr
2083416713,street,Fennec Close,addr
2083416713,country,GB,addr
2083416713,housenumber,16,addr
2083416820,city,Cambridge,addr
2083416820,street,Fennec Close,addr
2083416820,country,GB,addr
2083416820,housenumber,33,addr
2083416823,city,Cambridge,addr
2083416823,street,Fennec Close,addr
2083416823,country,GB,addr
2083416823,housenumber,35,addr
2083416833,city,Cambridge,addr
2083416833,street,Fennec Close,addr
2083416833,country,GB,addr
2083416833,housenumber,46,addr
2083416869,city,Cambridge,addr
2083416869,street,Fennec Close,addr
2083416869,country,GB,addr
2083416869,housenumber,9,addr
2083416882,city,Cambridge,addr
2083416882,street,Fennec Close,addr
2083416882,country,GB,addr
2083416882,housenumber,60,addr
2083416886,city,Cambridge,addr
2083416886,street,Fennec Close,addr
2083416886,country,GB,addr
2083416886,housenumber,31,addr
2083416890,city,Cambridge,addr
2083416890,street,Fennec Close,addr
2083416890,country,GB,addr
2083416890,housenumber,21,addr
2083416909,city,Cambridge,addr
2083416909,street,Fennec Close,addr
2083416909,country,GB,addr
2083416909,housenumber,58,addr
2083416953,city,Cambridge,addr
2083416953,street,Fennec Close,addr
2083416953,country,GB,addr
2083416953,housenumber,42,addr
2083416957,city,Cambridge,addr
2083416957,street,Fennec Close,addr
2083416957,country,GB,addr
2083416957,housenumber,1,addr
2083416966,city,Cambridge,addr
2083416966,street,Fennec Close,addr
2083416966,country,GB,addr
2083416966,housenumber,52,addr
2083416968,city,Cambridge,addr
2083416968,street,Fennec Close,addr
2083416968,country,GB,addr
2083416968,housenumber,27,addr
2083416973,city,Cambridge,addr
2083416973,street,Fennec Close,addr
2083416973,country,GB,addr
2083416973,housenumber,48,addr
2083416975,city,Cambridge,addr
2083416975,street,Fennec Close,addr
2083416975,country,GB,addr
2083416975,housenumber,23,addr
2083416989,city,Cambridge,addr
2083416989,street,Fennec Close,addr
2083416989,country,GB,addr
2083416989,housenumber,17,addr
2083416997,city,Cambridge,addr
2083416997,street,Fennec Close,addr
2083416997,country,GB,addr
2083416997,housenumber,10,addr
2083417000,city,Cambridge,addr
2083417000,street,Fennec Close,addr
2083417000,country,GB,addr
2083417000,housenumber,15,addr
2083417004,city,Cambridge,addr
2083417004,street,Fennec Close,addr
2083417004,country,GB,addr
2083417004,housenumber,18-28,addr
2083417004,interpolation,even,addr
2083417021,city,Cambridge,addr
2083417021,street,Fennec Close,addr
2083417021,country,GB,addr
2083417021,housenumber,3,addr
2083417024,city,Cambridge,addr
2083417024,street,Fennec Close,addr
2083417024,country,GB,addr
2083417024,housenumber,2,addr
2083417026,city,Cambridge,addr
2083417026,street,Fennec Close,addr
2083417026,country,GB,addr
2083417026,housenumber,4,addr
2083417029,city,Cambridge,addr
2083417029,street,Fennec Close,addr
2083417029,country,GB,addr
2083417029,housenumber,25,addr
2083417033,city,Cambridge,addr
2083417033,street,Fennec Close,addr
2083417033,country,GB,addr
2083417033,housenumber,37,addr
2083417051,city,Cambridge,addr
2083417051,street,Fennec Close,addr
2083417051,country,GB,addr
2083417051,housenumber,12,addr
2083417119,city,Cambridge,addr
2083417119,street,Fennec Close,addr
2083417119,country,GB,addr
2083417119,housenumber,6,addr
2083417126,city,Cambridge,addr
2083417126,street,Fennec Close,addr
2083417126,country,GB,addr
2083417126,housenumber,30-40,addr
2083417126,interpolation,even,addr
2083436564,city,Cambridge,addr
2083436564,street,Loris Court,addr
2083436564,country,GB,addr
2083436564,housenumber,9,addr
2083436570,city,Cambridge,addr
2083436570,street,Loris Court,addr
2083436570,country,GB,addr
2083436570,housenumber,17,addr
2083436590,city,Cambridge,addr
2083436590,street,Loris Court,addr
2083436590,country,GB,addr
2083436590,housenumber,19-35,addr
2083436590,interpolation,odd,addr
2083436593,city,Cambridge,addr
2083436593,street,Loris Court,addr
2083436593,country,GB,addr
2083436593,housenumber,13,addr
2083436601,city,Cambridge,addr
2083436601,street,Loris Court,addr
2083436601,country,GB,addr
2083436601,housenumber,26,addr
2083436611,city,Cambridge,addr
2083436611,street,Loris Court,addr
2083436611,country,GB,addr
2083436611,housenumber,4,addr
2083436634,city,Cambridge,addr
2083436634,street,Loris Court,addr
2083436634,country,GB,addr
2083436634,housenumber,30,addr
2083436638,city,Cambridge,addr
2083436638,street,Loris Court,addr
2083436638,country,GB,addr
2083436638,housenumber,11,addr
2083436643,city,Cambridge,addr
2083436643,street,Loris Court,addr
2083436643,country,GB,addr
2083436643,housenumber,6,addr
2083436646,city,Cambridge,addr
2083436646,street,Loris Court,addr
2083436646,country,GB,addr
2083436646,housenumber,28,addr
2083436652,city,Cambridge,addr
2083436652,street,Loris Court,addr
2083436652,country,GB,addr
2083436652,housenumber,37-53,addr
2083436652,interpolation,odd,addr
2083436664,city,Cambridge,addr
2083436664,street,Loris Court,addr
2083436664,country,GB,addr
2083436664,housenumber,34-50,addr
2083436664,interpolation,even,addr
2083436672,city,Cambridge,addr
2083436672,street,Loris Court,addr
2083436672,country,GB,addr
2083436672,housenumber,15,addr
2083436676,city,Cambridge,addr
2083436676,street,Loris Court,addr
2083436676,country,GB,addr
2083436676,housenumber,32,addr
2083436679,city,Cambridge,addr
2083436679,street,Loris Court,addr
2083436679,country,GB,addr
2083436679,housenumber,8-24,addr
2083436679,interpolation,even,addr
2083436681,city,Cambridge,addr
2083436681,street,Loris Court,addr
2083436681,country,GB,addr
2083436681,housenumber,2,addr
2083436685,city,Cambridge,addr
2083436685,street,Loris Court,addr
2083436685,country,GB,addr
2083436685,housenumber,1,addr
2083436691,city,Cambridge,addr
2083436691,street,Loris Court,addr
2083436691,country,GB,addr
2083436691,housenumber,5,addr
2083436696,city,Cambridge,addr
2083436696,street,Loris Court,addr
2083436696,country,GB,addr
2083436696,housenumber,7,addr
2083436718,city,Cambridge,addr
2083436718,street,Loris Court,addr
2083436718,country,GB,addr
2083436718,housenumber,3,addr
2087024802,city,Cambridge,addr
2087024802,street,Tamarin Gardens,addr
2087024802,country,GB,addr
2087024802,housenumber,19,addr
2087024863,city,Cambridge,addr
2087024863,street,Tamarin Gardens,addr
2087024863,country,GB,addr
2087024863,housenumber,17,addr
2087024921,city,Cambridge,addr
2087024921,street,Tamarin Gardens,addr
2087024921,country,GB,addr
2087024921,housenumber,9,addr
2087024966,city,Cambridge,addr
2087024966,street,Tamarin Gardens,addr
2087024966,country,GB,addr
2087024966,housenumber,29,addr
2087025028,city,Cambridge,addr
2087025028,street,Tamarin Gardens,addr
2087025028,country,GB,addr
2087025028,housenumber,13,addr
2087025145,city,Cambridge,addr
2087025145,street,Tamarin Gardens,addr
2087025145,country,GB,addr
2087025145,housenumber,21,addr
2087025172,city,Cambridge,addr
2087025172,street,Tamarin Gardens,addr
2087025172,country,GB,addr
2087025172,housenumber,25,addr
2087025216,city,Cambridge,addr
2087025216,street,Tamarin Gardens,addr
2087025216,country,GB,addr
2087025216,housenumber,31,addr
2087025267,city,Cambridge,addr
2087025267,street,Tamarin Gardens,addr
2087025267,country,GB,addr
2087025267,housenumber,23,addr
2087025367,city,Cambridge,addr
2087025367,street,Tamarin Gardens,addr
2087025367,country,GB,addr
2087025367,housenumber,1,addr
2087025374,city,Cambridge,addr
2087025374,street,Tamarin Gardens,addr
2087025374,country,GB,addr
2087025374,housenumber,33,addr
2087025429,city,Cambridge,addr
2087025429,street,Tamarin Gardens,addr
2087025429,country,GB,addr
2087025429,housenumber,11,addr
2087025549,city,Cambridge,addr
2087025549,street,Tamarin Gardens,addr
2087025549,country,GB,addr
2087025549,housenumber,7,addr
2087025558,city,Cambridge,addr
2087025558,street,Tamarin Gardens,addr
2087025558,country,GB,addr
2087025558,housenumber,15,addr
2087025588,city,Cambridge,addr
2087025588,street,Tamarin Gardens,addr
2087025588,country,GB,addr
2087025588,housenumber,5,addr
2087025703,city,Cambridge,addr
2087025703,street,Tamarin Gardens,addr
2087025703,country,GB,addr
2087025703,housenumber,3,addr
2087025933,city,Cambridge,addr
2087025933,street,Tamarin Gardens,addr
2087025933,country,GB,addr
2087025933,housenumber,27,addr
2087032939,city,Cambridge,addr
2087032939,street,Tamarin Gardens,addr
2087032939,country,GB,addr
2087032939,housenumber,37,addr
2087032940,city,Cambridge,addr
2087032940,street,Tamarin Gardens,addr
2087032940,country,GB,addr
2087032940,housenumber,55,addr
2087032942,city,Cambridge,addr
2087032942,street,Tamarin Gardens,addr
2087032942,country,GB,addr
2087032942,housenumber,51,addr
2087032945,city,Cambridge,addr
2087032945,street,Tamarin Gardens,addr
2087032945,country,GB,addr
2087032945,housenumber,41,addr
2087032947,city,Cambridge,addr
2087032947,street,Tamarin Gardens,addr
2087032947,country,GB,addr
2087032947,housenumber,35,addr
2087032950,city,Cambridge,addr
2087032950,street,Tamarin Gardens,addr
2087032950,country,GB,addr
2087032950,housenumber,47,addr
2087032952,city,Cambridge,addr
2087032952,street,Tamarin Gardens,addr
2087032952,country,GB,addr
2087032952,housenumber,45,addr
2087032955,city,Cambridge,addr
2087032955,street,Tamarin Gardens,addr
2087032955,country,GB,addr
2087032955,housenumber,39,addr
2087032957,city,Cambridge,addr
2087032957,street,Tamarin Gardens,addr
2087032957,country,GB,addr
